name,price,pioneer,modern,legacy,cEDH,edhPopularity,uuid,colorIdentity,flavorText,isPromo,keywords,manaValue,printings,rarity,subtypes,Legendary,text,types,variations
Sol Ring,1.27,0,0,0,0.976,23375,9491931d-be97-5dcf-88d0-409307fd1191,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.27,0,0,0,0.976,23375,39976075-0cda-5c96-a5b9-a05931cf6c05,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.27,0,0,0,0.976,23375,277cd1d6-f096-538a-ab37-ecacde594792,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.28,0,0,0,0.976,23375,1de05b86-1e64-5f5f-9382-0429fd5c4f41,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.29,0,0,0,0.976,23375,2f68c63a-4e06-56f1-9736-9f6eee3ff61a,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.31,0,0,0,0.976,23375,16dfc433-7738-56b5-b696-906d3c453da0,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.33,0,0,0,0.976,23375,c896a38d-5535-5979-9577-4f653ba11e55,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.34,0,0,0,0.976,23375,e88e74d1-de4f-5f6e-96b1-f8bf0ae5964c,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.34,0,0,0,0.976,23375,69e7d596-9bbc-5c48-9cb5-8b79b08c6c9f,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.34,0,0,0,0.976,23375,421fe39e-672c-5630-9a78-9d03e904aceb,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,"2875865a-1e5a-52be-ad7c-b2e47cda0c2f, 8d279347-8ef2-516c-80b2-deec334e07b6"
Sol Ring,1.35,0,0,0,0.976,23375,4cf91815-f1b4-5cc8-8c56-c37bfec22356,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.36,0,0,0,0.976,23375,d38f1378-8626-5d81-9dc3-85fab84d387f,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.36,0,0,0,0.976,23375,3b08656e-66e0-5dd2-984a-9a2f32a970ae,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.37,0,0,0,0.976,23375,6d592d9f-57c9-5e22-84a7-9b1f5090bb01,Colorless,"When the great vault fell, it scattered its wonders across Thunder Junction.",FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.37,0,0,0,0.976,23375,4e8e54bb-3a21-5648-933a-5b49ba8913f0,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.38,0,0,0,0.976,23375,f1fb3738-9f76-50bc-82b3-f54e3b6ed998,Colorless,"""One day, the dark glory of the void will swallow the light of the stars once and for all!""\n—Magus Lucea Kane",FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,"23550282-bb05-5958-8b43-e1b81b32a630, d87d3ad4-55fc-5b4a-8608-d8091ebe79a3, 563890da-b256-53b4-9ae4-2d1001f363ce, eab8afc3-8e85-5309-afd3-2f60d2c56c60, 4c6d4220-7c6e-5503-bea3-89d78ba6fe50, c0954c4a-2deb-5e74-a3b0-ccd4a0fcd318, 0e330a22-1404-58d8-904c-88f530d148e2"
Sol Ring,1.39,0,0,0,0.976,23375,4611290b-ebd7-5d68-ba79-8767aeb24a4e,Colorless,"""The Eye of Harmony. Exploding star in the act of becoming a black hole. Time Lord engineering.""\n—The Eleventh Doctor",FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,5806536c-179c-5e58-864d-c1190a7039be
Sol Ring,1.41,0,0,0,0.976,23375,f30432f4-9c2e-5001-929e-8fc0e9981128,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.41,0,0,0,0.976,23375,a4649be8-4284-5371-831f-2e3ee32ec988,Colorless,"In the Second Age, Sauron was not yet evil to behold, and the Elven-smiths of Eregion received his aid and grew mighty in craft, whereas he learned all their secrets, and betrayed them, and forged secretly in the Mountain of Fire the One Ring to be their master.",FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,"da0e7e2e-dd88-52da-a7be-37f6eee325a9, ac97efc0-b847-5c38-806e-9bc25b3c33e2, f65832d5-a350-5eb9-a3a1-a30932f673e1, d716b7ca-9737-5f49-a029-3bbcb24a98ee, 8b94a6c6-5955-5ad0-9d01-bccd38c93404, bd82c392-5edf-5239-8eec-f6d7b4efb27f"
Sol Ring,1.41,0,0,0,0.976,23375,01b47f91-ffff-5954-af7a-add84b7c513c,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,2d0782b9-dfe7-56d5-84aa-bd4441628bd8
Sol Ring,1.42,0,0,0,0.976,23375,f40394bf-6afe-5fba-a015-fb749f1f3e32,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.42,0,0,0,0.976,23375,d87d3ad4-55fc-5b4a-8608-d8091ebe79a3,Colorless,"""As Horus once besieged the Sol System, we shall bring the rotting Imperium to its knees.""\n—Abaddon the Despoiler",FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,"f1fb3738-9f76-50bc-82b3-f54e3b6ed998, 23550282-bb05-5958-8b43-e1b81b32a630, 563890da-b256-53b4-9ae4-2d1001f363ce, eab8afc3-8e85-5309-afd3-2f60d2c56c60, 4c6d4220-7c6e-5503-bea3-89d78ba6fe50, c0954c4a-2deb-5e74-a3b0-ccd4a0fcd318, 0e330a22-1404-58d8-904c-88f530d148e2"
Sol Ring,1.48,0,0,0,0.976,23375,57cba1de-1464-5d2e-94d5-3de2fa696cbf,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.48,0,0,0,0.976,23375,3863e191-0a78-5555-9ac8-bf04ed72c32a,Colorless,"Water surges in a mysterious crater created eons ago, revered by batfolk as a nexus for the cosmos.",FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.5,0,0,0,0.976,23375,2875865a-1e5a-52be-ad7c-b2e47cda0c2f,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,"8d279347-8ef2-516c-80b2-deec334e07b6, 421fe39e-672c-5630-9a78-9d03e904aceb"
Sol Ring,1.55,0,0,0,0.976,23375,19f6217c-26de-5675-a6f1-91e4c3f8b61b,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.64,0,0,0,0.976,23375,eab8afc3-8e85-5309-afd3-2f60d2c56c60,Colorless,"""Of all the stars in the Galaxy, Sol is of the Emperor. Its heat is His might. Its light is His revelation.""\n—*Lectitio Divinitatus*",FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,"f1fb3738-9f76-50bc-82b3-f54e3b6ed998, 23550282-bb05-5958-8b43-e1b81b32a630, d87d3ad4-55fc-5b4a-8608-d8091ebe79a3, 563890da-b256-53b4-9ae4-2d1001f363ce, 4c6d4220-7c6e-5503-bea3-89d78ba6fe50, c0954c4a-2deb-5e74-a3b0-ccd4a0fcd318, 0e330a22-1404-58d8-904c-88f530d148e2"
Sol Ring,1.7,0,0,0,0.976,23375,7bc6511d-3529-55d0-ac3e-de29767f49fc,Colorless,The Beverageers were pleased by Project Cobalt. Not only did they discover new weaponizable isotopes but a tasty beverage additive to boot.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,"ce3fd22d-f477-568d-907a-49d470f9f331, 890fe5f5-9851-583e-9331-f31d9c85ec35, 34c18918-d03e-52a3-985e-b7af3c6ea2b7"
Sol Ring,1.92,0,0,0,0.976,23375,bc690480-cb23-5ea3-90bc-ee5ca1b5fa72,Colorless,Lost to time is the artificer's art of trapping light from a distant star in a ring of purest gold.,FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,1.93,0,0,0,0.976,23375,825c915e-4184-5007-a96e-aea5e73dab70,Colorless,"""I'm not saying I'm sure it's a trap. I'm just saying it wasn't there yesterday and I'm pretty sure I heard it whisper my name. If you're so curious, you touch it.""\n—Angus, survivor scout",FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,2.07,0,0,0,0.976,23375,c0954c4a-2deb-5e74-a3b0-ccd4a0fcd318,Colorless,"""Once, the C'tan sought to rule us. Now it is they who serve us, their shards powering our great machines.""\n—Szarekh, the Silent King",FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,"f1fb3738-9f76-50bc-82b3-f54e3b6ed998, 23550282-bb05-5958-8b43-e1b81b32a630, d87d3ad4-55fc-5b4a-8608-d8091ebe79a3, 563890da-b256-53b4-9ae4-2d1001f363ce, eab8afc3-8e85-5309-afd3-2f60d2c56c60, 4c6d4220-7c6e-5503-bea3-89d78ba6fe50, 0e330a22-1404-58d8-904c-88f530d148e2"
Sol Ring,3.87,0,0,0,0.976,23375,377aa8b0-a069-5527-9b4c-a12d31675873,Colorless,"An arcane device with the power to rouse armies, raze enemies, and reward emperors.",TRUE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",rare,,FALSE,{T}: Add {C}{C}.,Artifact,
Sol Ring,4.98,0,0,0,0.976,23375,23550282-bb05-5958-8b43-e1b81b32a630,Colorless,"""One day, the dark glory of the void will swallow the light of the stars once and for all!""\n—Magus Lucea Kane",FALSE,,1,"2ED, 30A, 3ED, 40K, AFC, BLC, BRC, C13, C14, C15, C16, C17, C18, C19, C20, C21, CC1, CC2, CED, CEI, CLB, CM2, CMA, CMD, CMM, CMR, DMC, DSC, FBB, G05, KHC, LCC, LEA, LEB, LTC, M3C, MB2, ME4, MIC, MKC, MOC, MPS, NCC, NEC, ONC, OTC, PF19, PIP, PLG22, PLST, PRM, PZ1, SCD, SLD, SUM, V10, VMA, VOC, WHO, WOC, ZNC",uncommon,,FALSE,{T}: Add {C}{C}.,Artifact,"f1fb3738-9f76-50bc-82b3-f54e3b6ed998, d87d3ad4-55fc-5b4a-8608-d8091ebe79a3, 563890da-b256-53b4-9ae4-2d1001f363ce, eab8afc3-8e85-5309-afd3-2f60d2c56c60, 4c6d4220-7c6e-5503-bea3-89d78ba6fe50, c0954c4a-2deb-5e74-a3b0-ccd4a0fcd318, 0e330a22-1404-58d8-904c-88f530d148e2"
